36.12,0.92,3.3e-05
36.06,1.0,3.3e-05
36.12,1.04,3.3e-05
36.1,1.0,3.3e-05
36.04,1.0,3.3e-05
36.12,1.02,3.3e-05
36.08,1.0,3.3e-05
35.98,0.98,3.3e-05
36.02,1.02,3.3e-05
36.06,1.02,3.3e-05
36.12,0.96,3.3e-05
36.1,1.0,3.3e-05
36.0,1.0,3.3e-05
36.12,1.0,3.3e-05
36.12,1.02,3.3e-05
36.0,1.06,3.3e-05
36.1,1.0,3.3e-05
36.02,1.02,3.3e-05
36.16,1.0,3.3e-05
36.1,1.02,3.3e-05
36.0,1.0,3.3e-05
36.06,1.02,3.3e-05
36.1,1.04,3.3e-05
36.1,1.0,3.3e-05
36.12,1.02,3.3e-05
36.08,1.0,3.3e-05
36.12,1.04,3.3e-05
36.16,1.0,3.3e-05
35.98,1.0,3.3e-05
36.02,1.02,3.3e-05
36.14,1.02,3.3e-05
36.12,1.02,3.3e-05
36.1,1.06,3.3e-05
36.0,1.0,3.3e-05
36.1,0.98,3.3e-05
36.1,0.98,3.3e-05
36.12,1.04,3.3e-05
36.4,0.86,3.2e-05
38.34,0.84,3.1e-05
40.08,1.0,3.1e-05
40.04,1.0,3.1e-05
40.06,1.02,3.1e-05
40.02,1.02,3.1e-05
40.1,1.0,3.1e-05
40.06,1.04,3.1e-05
40.18,1.02,3.1e-05
40.12,0.98,3.1e-05
40.16,1.04,3.1e-05
40.14,1.0,3.1e-05
40.2,1.06,3.1e-05
40.14,1.08,3.1e-05
40.18,1.06,3.1e-05
40.18,1.0,3.1e-05
40.14,1.02,3.1e-05
40.26,1.0,3.1e-05
40.08,1.0,3.1e-05
40.0,0.98,3.1e-05
40.18,1.02,3.1e-05
40.16,1.02,3.1e-05
40.08,1.02,3.1e-05
40.16,1.02,3.1e-05
40.1,1.0,3.1e-05
40.16,0.98,3.1e-05
40.22,1.02,3.1e-05
40.14,1.0,3.1e-05
40.14,1.0,3.1e-05
40.08,1.02,3.1e-05
40.16,1.0,3.1e-05
40.14,1.04,3.1e-05
40.16,1.0,3.1e-05
40.04,1.04,3.1e-05
40.04,1.04,3.1e-05
40.14,1.0,3.1e-05
40.02,1.0,3.1e-05
40.02,0.98,3.1e-05
40.08,1.0,3.1e-05
40.06,1.0,3.1e-05
40.06,1.0,3.1e-05
39.96,1.02,3.1e-05
40.14,1.02,3.1e-05
40.14,1.0,3.1e-05
40.08,0.98,3.1e-05
40.08,1.04,3.1e-05
40.16,1.02,3.1e-05
40.12,0.98,3.1e-05
40.02,1.0,3.1e-05
40.02,1.0,3.1e-05
40.1,1.04,3.1e-05
40.08,1.02,3.1e-05
40.06,1.0,3.1e-05
40.14,1.02,3.1e-05
40.12,1.06,3.1e-05
40.1,1.0,3.1e-05
40.06,1.0,3.1e-05
40.1,1.02,3.1e-05
40.06,0.98,3.1e-05
40.12,1.02,3.1e-05
41.72,0.96,3.2e-05
44.16,0.96,3.9e-05
45.34,1.0,3.8e-05
45.32,1.02,3.8e-05
45.4,1.06,3.8e-05
45.36,1.02,3.8e-05
45.32,1.0,3.8e-05
45.36,1.0,3.8e-05
45.44,0.98,3.8e-05
45.36,1.0,3.8e-05
45.28,1.02,3.8e-05
45.34,1.02,3.8e-05
45.3,1.02,3.8e-05
45.34,1.02,3.8e-05
45.48,1.02,3.7e-05
45.4,1.04,3.8e-05
45.44,1.0,3.7e-05
45.38,1.04,3.7e-05
45.4,1.02,3.7e-05
45.4,1.08,3.7e-05
45.4,1.04,3.7e-05
45.34,1.02,3.7e-05
45.36,1.0,3.7e-05
45.42,0.98,3.7e-05
45.26,0.98,3.7e-05
45.36,1.0,3.7e-05
45.36,1.02,3.7e-05
45.46,1.0,3.7e-05
45.28,1.04,3.7e-05
45.48,1.02,3.7e-05
45.42,1.02,3.7e-05
45.34,1.02,3.7e-05
45.4,1.02,3.7e-05
45.4,1.02,3.8e-05
45.5,1.0,3.8e-05
45.44,1.02,3.8e-05
45.32,0.98,3.8e-05
45.36,1.06,3.8e-05
45.26,1.0,3.8e-05
45.42,1.02,3.8e-05
45.34,1.04,3.8e-05
45.34,1.02,3.8e-05
45.36,1.0,3.8e-05
45.38,1.02,3.9e-05
45.34,1.04,3.9e-05
45.32,1.06,3.9e-05
45.36,1.0,3.9e-05
45.4,1.04,4e-05
45.42,1.0,4e-05
45.36,0.98,4e-05
45.4,1.04,4e-05
45.44,0.96,4.1e-05
45.3,1.02,4.1e-05
45.38,1.0,4.1e-05
45.36,1.02,4.1e-05
45.42,1.0,4.2e-05
45.42,1.0,4.2e-05
45.44,1.02,4.3e-05
45.32,1.04,4.3e-05
45.32,1.02,4.4e-05
45.62,0.9,5.3e-05
47.72,0.92,0.000107
49.94,1.0,0.000114
49.84,1.04,0.000113
49.8,1.02,0.000118
49.82,1.04,0.00012
49.86,1.0,0.000122
49.84,1.04,0.000123
49.8,1.0,0.000125
49.96,1.0,0.000126
49.88,1.0,0.000127
49.74,1.0,0.000129
49.78,0.96,0.000131
49.8,1.0,0.000132
49.86,0.96,0.000134
49.78,0.96,0.000136
49.82,1.02,0.000138
49.76,1.0,0.000139
49.72,0.96,0.000141
49.8,1.0,0.000143
49.96,1.06,0.000145
49.86,1.06,0.000147
49.82,0.98,0.000148
49.84,1.0,0.00015
49.8,0.98,0.000152
49.9,1.0,0.000154
49.84,0.98,0.000155
49.9,0.98,0.000157
50.0,1.0,0.000159
49.94,0.96,0.000161
49.9,0.98,0.000162
49.94,0.98,0.000164
49.8,1.02,0.000165
49.76,1.0,0.000167
49.74,1.02,0.000168
49.84,1.0,0.000169
49.82,0.98,0.000171
49.86,1.02,0.000172
49.86,1.02,0.000174
49.76,1.02,0.000175
49.74,1.02,0.000177
50.02,1.0,0.000179
49.98,1.0,0.000181
49.84,1.04,0.000182
49.76,1.0,0.000184
49.8,1.0,0.000185
49.82,1.0,0.000187
49.88,1.04,0.000189
49.78,1.0,0.000191
50.1,1.0,0.000192
49.86,0.96,0.000193
49.82,1.04,0.000195
49.86,1.0,0.000196
50.04,1.06,0.000198
49.82,0.96,0.0002
49.76,1.04,0.0002
49.92,1.0,0.000202
49.94,1.0,0.000204
49.94,1.02,0.000205
49.88,1.04,0.000206
50.56,0.94,0.000226
53.74,0.9,0.000316
54.76,1.0,0.000324
54.56,1.04,0.00033
54.76,1.04,0.000333
54.64,1.02,0.000336
54.6,1.0,0.000338
54.64,1.02,0.00034
54.66,0.98,0.000343
54.62,0.98,0.000345
54.78,1.02,0.000347
54.62,1.0,0.000349
54.64,1.02,0.000349
54.66,1.02,0.000353
54.58,1.08,0.000355
54.66,1.06,0.000356
54.66,1.0,0.000356
54.6,1.04,0.000359
54.6,1.02,0.000361
54.64,0.98,0.000363
54.66,1.0,0.000364
54.54,1.0,0.000367
54.68,0.98,0.000366
54.58,1.04,0.000365
54.68,1.04,0.000368
54.56,1.0,0.00037
54.62,1.0,0.000374
54.68,1.0,0.000376
54.68,1.04,0.000377
54.66,1.0,0.000378
54.58,1.0,0.00038
54.54,1.0,0.00038
54.66,1.02,0.000382
54.66,1.0,0.000382
54.6,1.0,0.000384
54.64,0.96,0.000384
54.62,1.0,0.000384
54.54,1.0,0.000383
54.6,1.0,0.000383
54.56,1.0,0.000383
54.74,1.04,0.000383
54.82,1.02,0.000381
